"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Australia,NA,2.35043349336925,1.27442718992015,6.2150832455049,6.97536482735981,5.97898671762486,2.36446134964481,6.2985570695236,5.09165462143709,7.05193131071313,7.16689423831589,4.00694242402962,3.91092976820903,2.59711024780576,4.10004229879233,1.33349557493281,2.58707939857106,3.60811920881399,0.89754944188121,4.05372981532875,3.05127150724627,3.3567972253559,3.32354899176781,-2.23359507184277,4.63068633386735,5.24934069591787,3.93270818264088,2.45237942909931,5.57478871029893,3.96096167579148,4.14947663196048,-0.12338062924121,0.31763734379939,4.13549332560261,4.03792224509499,3.73268065634298,3.94494891765056,3.9449254079652,4.43161146819786,5.00302024824764,3.87657287587477,1.92436010099163,3.86859365286894,3.07879670732861,4.15810215389602,3.21787705716761,2.98389674247082,3.76903556329033,3.6976284963862,1.74273410918009,1.96277244879195,2.23928634821604,3.61484173345066,2.66016899596318
Austria,NA,5.53797931684518,2.64867511295262,4.13826758157035,6.12435373762845,3.4801749179956,5.64286141093264,3.0080477977549,4.47231278246085,6.27586716606925,5.54602841063046,5.11312929812588,6.20786095989662,4.88730054233659,3.94375037360209,-0.36230321328438,4.57700243856698,5.0799808029693,-0.21065347914741,5.35669983786202,1.73148542003561,-0.14429450715585,2.01125437466068,2.97308801041625,0.0512752362025,2.49867850446999,2.30139277197397,1.3571680120909,3.29588022411289,3.88707477850485,4.3456415385577,3.44162741410234,2.0935247314396,0.52680945982058,2.4021187665402,2.66798366438827,2.46664393403076,2.30891087512146,3.78554274837293,3.53912780381189,3.66758883562784,0.85740260090085,1.69372986315307,0.86591944519772,2.58957985369655,2.40067235933299,3.66979029251323,3.70594876449601,1.43625909573466,-3.82189437036615,1.76916899557899,2.83437476572776,0.87049967900057,0.31883907512579
Azerbaijan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69999999999997,-22.6,-23.0999999999999,-19.7000000000002,-11.8,1.30000000000024,5.79999999999998,9.99999999999999,7.40000000000003,11.0999999999999,9.89999999999999,10.6,11.2,10.1999999999999,26.4000000000001,34.4999999999996,25.0490000000002,10.7724206868641,9.41065352220411,4.85433950465091,0.06592270731419,2.1999999999998,5.79667853034903
"Bahamas, The",NA,10.6670987860194,10.4519708602618,10.5240582511877,10.5015661265557,10.4255963610536,9.07192806679514,9.59811615948738,8.42176423035137,8.98166105054506,-5.64964985880265,1.62650987951784,-3.49733620401338,7.56756756756774,-16.7542293284606,-14.8031242608037,5.18518518518508,9.15492957746487,14.1795186535765,26.1392959543759,6.49528036600347,-9.22640526700806,6.6988985450139,3.59705135951663,14.1711506912211,4.82918007662822,1.79699996764182,2.98451888361484,2.30970830912256,6.7273283853243,-1.59624925369967,-4.18178346381526,-3.82558274084269,0.30780645290676,3.14891632098889,4.37875097711139,4.22353021272379,2.06224019930134,4.7164738248118,7.14412993221745,4.149246399763,2.62562712099302,2.7046295125315,-1.26474462878853,0.88288423258194,3.39529266953875,2.51686384101369,1.44652221530914,-2.32393724789044,-4.17525917522813,0.98798632637289,1.65938505596417,1.83217174432042,NA
Bahrain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.31669628392008,-7.55621750723243,6.37637731150222,5.00364422449616,-4.75826715146323,1.18299552992799,10.3990069141593,6.99999382457554,0.36400533778824,4.43799733021709,11.2299997232053,6.68999647932242,12.8700074230811,-0.25000099991513,3.92999224126005,4.11000538306976,3.09299924979021,4.79000236543081,4.30000080039548,5.29999344971523,2.49103441450337,3.61414736102358,6.02395247455058,6.98094617521559,6.76893912909149,6.46704553770905,8.29399266283779,6.23654255935273,2.54562879682354,4.33676448418608,2.10002291658624,3.39955784273489,5.49000000000011
Bangladesh,NA,6.05816081799762,5.45303098397545,-0.45589429795973,10.9527885492042,1.60625822901184,2.56681200027806,-1.87586392708218,9.48945402152039,1.22085790733759,5.61985230234023,-5.47948303564016,-13.9737286906936,3.32568018955305,9.59195630398206,-4.08821409231847,5.66136120081416,2.67305604432637,7.07383773928886,4.8016345990125,0.81914186544569,3.80199804668402,2.37646681781467,4.01608804215971,5.18067229881211,3.22328062377595,4.24857044927131,3.73226372974842,2.15920230841442,2.61235181174317,5.94130714391623,3.33935553676747,5.03913312092786,4.57437554996456,4.08470353154453,4.92505217998867,4.6219679715129,5.38755172908255,5.2275313884787,4.86923020718555,5.94450676992591,5.27401411426681,4.41541092255184,5.25599427153136,6.27050290045661,5.95547847345695,6.62933717490736,6.42784252079143,6.19043155313976,5.74115862566282,6.06933986445493,6.70809725518886,6.23370505100243,6.03024252102171
Barbados,NA,7.69652979830472,9.06075859876711,-5.07842107458586,5.00487574733846,11.4348434975811,4.00337126000842,10.6361361426256,6.92182131752112,7.51840479433301,9.50940299458426,3.91272243606238,1.27380067189249,1.34070042446109,-4.65084124386253,4.00514929457192,-0.082528396863,4.37715972480264,6.13213319764174,7.66649701789264,4.73168672984879,-3.206614983348,-5.00910746812386,0.17977372962608,3.36164217302004,0.50925925925927,9.4311414094887,1.02072689396688,6.25,5.0392156862745,-4.8067918611163,-2.91205324719512,-4.97879539486974,0.98841878162335,3.9748162492107,1.49013303158235,1.83401551907403,6.39472711535811,4.11236353006589,2.59265631305638,2.30000000000001,-2.55018435067582,0.67262217551247,1.97306608205459,1.43325143325114,3.9967702866373,5.70652173913024,1.67095115681187,0.34314610800091,-4.13966882649348,0.25347352609839,0.75849798670291,0.00929368029672,NA
Belarus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19999999999921,-9.60000000000034,-7.60000000000005,-11.7,-10.4000000000001,2.80000000000014,11.3999999999999,8.39999999999999,3.39999999999993,5.80000000000005,4.72530600626246,5.04526731762394,7.04319267515923,11.4497429270061,9.44090363053924,9.99798669373651,8.64731565894718,10.2482459208657,0.16353515889264,7.74078121566704,5.54371146120458,1.73139122339462,0.89454799319466
Belgium,NA,4.97842306319198,5.21200350925604,4.35158428167072,6.95668473344035,3.5606598398608,3.1558949817337,3.86814694690104,4.19412962494754,6.62979979529436,5.95729489480539,3.75302137019966,5.25564666032233,6.12232756983234,4.19963425018,-1.32700026476051,5.65275096654574,0.62613547752963,2.84191266438276,2.34105800146808,4.47950122103921,-0.27928361922292,0.59498694453102,0.31184272914089,2.46638265896655,1.6517928428222,1.82276212750618,2.30665942919188,4.72320890020779,3.46916681332627,3.13740245549292,1.83307429747963,1.53065481010361,-0.96187309075464,3.22697146873092,2.38475722188061,1.4244132036912,3.73515224004987,1.92896318661526,3.53999436101074,3.66961942257227,0.80763327373133,1.35965366660677,0.80683127470071,3.27431154043485,1.75110820218379,2.66654191616755,2.88321334183917,0.98516304046945,-2.80056685644129,2.33783227392993,1.75424093118603,-0.14380189461028,0.19662243339933
Belize,NA,4.89227699287886,4.89265857509351,4.95642317084032,4.99986589996138,4.93053399446993,4.77087331556876,4.91312455521246,7.36721823757114,5.10638394815068,4.80769287096533,3.95944209177466,10.2182987079543,5.35187427256878,13.5599961587908,3.59282047501652,-0.03400618613459,6.4965957441112,7.92079720384169,7.51701551848171,15.1665308705747,1.29063344022767,-0.28315417825307,-2.10601523143247,1.95794435932189,1.06685471387912,4.57424749567095,11.2157884427114,9.23759247080727,13.0908402939421,10.6285755495795,10.4970451406278,12.0357573563163,6.27656563402121,0.15793782316076,0.64396758371667,1.42872265214837,3.54518378812787,3.74095512588737,8.78036808309763,13.0387673904458,5.01566339522697,5.11855932714246,9.32924461628292,4.64809081407648,2.9713247083243,4.69744017699625,1.19508231722236,3.88137810728304,0.29387069689338,3.85098367517789,1.33010882708587,4.01750198886236,0.68833652007648
Benin,NA,3.14128044248996,-3.4264098046341,4.73002793837696,6.6507591266183,5.29386282534018,3.57586275473881,1.07839867828238,3.84233561177815,2.8774979907388,2.09775758146533,-1.49684184490265,6.42636754769738,3.70616530758355,3.33931217539161,-4.8953454317771,0.88435631309758,4.98366373384702,1.25507801639864,6.53574741388118,6.7817638748146,9.95423117885179,2.23506632395791,-4.34782272047339,7.9298395695606,7.53032483745378,2.17114158886997,-1.50000293546657,3.4052452779739,-2.85416048370904,8.97613435523148,4.22579942356296,2.95771081346199,5.83617210152245,2.02040044465457,6.04519864383832,4.32428403423356,5.73468836528994,3.96101214623594,5.34144937137664,4.86166755989206,6.24841055508207,4.42111433700046,3.88250834109121,3.11985710841174,2.86523681802491,3.7521544747102,4.62639647045565,5.01843026095246,2.66651539756299,2.55281784140493,3.5306982440983,5.39997387654161,5.60000248075863
Bermuda,NA,4.68000000000002,4.46999999999937,1.07000000000015,11.1100000000005,4.75999999999954,14.3636363636369,13.2750397456277,2.10526315789458,3.43642611683843,6.312292358804,3.43750000000034,1.81268882175215,1.48367952522253,0.87719298245632,3.76811594202866,8.93854748603364,5.89743589743594,1.45278450363186,2.14797136038189,7.94392523364481,2.38095238095262,-5.28541226215667,2.0089285714286,0.48140043763686,-2.00348432055745,6.66666666666657,3.75000000000006,4.05622489959825,0.44384407564652,0.01921229586934,-3.53438340376482,-0.05973715651123,3.00856744371379,0.59961315280472,4.39914785618134,2.60047604555457,4.60000000000001,3.90000000000012,3.38264871401344,9.31715557653479,7.2224360086321,-1.47779037455827,3.41070620413235,2.32126647646751,1.67420714931701,5.54386592809534,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.33949441020565,-4.86860026435053,NA
Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9077285611093,3.4139421519686,11.3107126706863,4.48210587495129,4.2117739991361,11.7305780021267,28.6962649890214,4.98728976974827,7.43262602003954,10.8764342215964,-0.40787604819872,4.60089174018205,1.98636691249521,4.95150316478498,7.0741173832609,5.5651727055596,5.37383863491937,5.91403081180577,7.98397233015322,6.93302402289638,8.20377388507167,10.7278408629428,7.66433395341583,5.89640804715469,7.12255985114778,6.84936581359825,17.9258250158871,4.76835416867898,6.65722379603399,11.7308543603364,8.55449255088527,4.62001690546042,4.98188075848678
Bolivia,NA,2.07998366981974,5.57022468401642,6.42070122102028,4.79455973062788,5.62501856960085,6.4972957894456,6.90886779316999,-12.1690278774982,3.0960131437861,-0.49482108940431,5.06333643455241,7.96748521281012,5.73916152301213,2.93956781590916,7.31101772689942,4.61456748557387,4.97121565455376,2.05269457150823,0.13334404369817,-1.37177290765878,0.27561637420985,-3.93873792752328,-4.04212139982373,-0.20067185087539,-1.67638751669146,-2.57387737905526,2.46347955873563,2.90950543530157,3.79012839888273,4.63578790245245,5.26652207279878,1.64650004115683,4.26929533323748,4.6672662675528,4.6782769046531,4.3613403108683,4.95420877614612,5.0293546362004,0.42688536357865,2.50781098812674,1.68379903413391,2.48556581527659,2.71133983214789,4.17329556102078,4.42143309990637,4.79700873859643,4.56438448272661,6.14849781016818,3.35699942996455,4.12672274748631,5.17393042157704,5.17643094596949,6.77560100947443
"Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8000011708028,88.9576640464601,34.3895751425005,15.5999961469621,9.59999999999998,5.5,4.40000000000009,5.2999999999999,4.00000000000003,6.09999999999997,5.0000000000001,6.20000000000019,6.83800000000019,5.41999999999929,-2.90999999999936,0.69999999863244,1.29999997601968,-0.7000000372249,0.36493354505416
Botswana,NA,6.34327963828328,6.66666875358474,5.92104819087214,6.83229714711891,5.81395647011543,6.34401567564127,5.92456306722073,10.56705696909,15.1234019790729,17.1202681872597,25.8211097405833,26.3619398551091,21.3031825567982,8.79779663711724,8.44624934241595,10.6473771856792,12.0120402596177,14.3328014779983,12.148588846655,11.9869013507984,9.06485759401103,12.1655316638962,13.1467294522597,8.54538348596709,7.1252712604976,8.17292406638646,11.8819281155524,19.4499696012127,13.059406065024,6.7728220091704,7.45870876732701,2.91707033520649,1.91610735096207,3.62791594590834,7.03041026074564,5.82980007842275,8.02654902640244,0.72199315512982,9.66724074151198,1.98769585438754,0.25057386672273,6.06953086765014,4.62589476330899,2.70582167150822,4.55664567243031,7.95953119085821,8.68234064721672,3.90146675164024,-7.84100195025283,8.59413555622987,6.18287822360644,4.25680657427547,5.89727614417012
Brazil,NA,10.2759115752691,5.21605938541778,0.87467260864828,3.48558230073068,3.05348790464363,4.15036021932218,4.9152656882159,11.4272823901685,9.73582686182293,8.76994747088169,11.2950868449659,12.05280227318,13.9786916357584,9.04212030845288,5.20907590194078,9.79041016246347,4.60631806293597,3.23170957296952,6.76628496089286,9.11096015157381,-4.39335719359896,0.58024555428264,-3.40979348007325,5.26914315638712,7.94586174560585,7.98829510902199,3.59962945687748,-0.10267271019816,3.27945885212122,-4.30000000000005,1.51206746147132,-0.46691492409047,4.66515094828333,5.33435987681479,4.41683199331735,2.14999999999965,3.37493881546732,0.03551220436113,0.25559710323309,4.30574571549967,1.3148961209429,2.65597426675919,1.14674906432275,5.71391691586116,3.15635238812408,3.95541526928329,6.09545497675312,5.1692990144351,-0.32824803986604,7.53361545286975,2.73250924324444,1.03180364838337,2.49201180265695
"Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35546382295617,20.1553930530164,10.9166983643971,6.77583447645176,22.5624280705513,-6.99670255279209,-19.8267158186386,3.95665544003523,0.50146495379759,0.59987666087349,-1.49074899687928,-2.71546969139814,2.00912976477778,1.09736632083002,-1.07417745073167,1.08942041626226,3.14594125165645,4.75858007928713,0.30457397054022,3.14539670234362,4.47870709598033,2.87831829528776,-1.47117173088664,-0.55850839253283,3.05215606741368,2.849421869975,2.74404140408586,3.87209723835255,2.90395503475781,0.50431794342052,0.38750690997871,4.39772043244614,0.15458146025166,-1.93971450739593,-1.76453572461672,2.59896591145292,3.42981847698816,0.9483546617916,-1.75196054652761
Bulgaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9001616187461,2.33456558750895,3.43030620685765,3.39644355071678,2.6834406589106,4.20760211141543,6.05451385243514,10.9446918641752,-3.28988199190637,-9.11737719266026,-8.44535521615856,-7.27238785779463,-1.4802147840993,1.81801095968019,2.86018946071668,-9.03005466263251,-1.64553038653355,4.86136196509138,1.96414147313557,5.70000000000015,4.19999999999989,4.70000000000009,5.49999999999997,6.69999999999989,6.39999999999988,6.50000000000009,6.39999999999998,6.19999999999999,-5.49999999999996,0.4000000000001,1.79999999999995,0.60101062298246,0.89865416863739
"Burkina Faso",NA,4.04392797494329,6.12879878369803,-1.26801636599573,2.28281923165264,3.76454536777855,0.53761308392232,8.82331498726521,3.07077392721436,2.02608104068358,0.11701961924861,1.4133398748871,2.31149873302634,0.44932740768826,8.28642648745132,2.99838289167371,8.53489496409527,0.37035356187862,4.60782500911725,3.66462151381413,0.79687886623896,4.25530340106337,9.56219661407562,0.34598473750482,-1.778696680499,8.51736499791227,7.95536272281009,-0.2363367909639,5.79559296700292,2.15026727100003,-0.60292848001643,9.06998446093117,0.23271076189381,3.46138493292274,1.31500727501619,5.71637386963577,11.0147438707771,6.31683473135105,7.30771963490172,7.40417896483339,1.84702133481626,6.5853743500849,5.14378517925364,7.80249389059493,4.47845213592655,8.66187322803617,6.76780945406851,3.6062065625694,5.80000506510207,2.9654391451887,7.93969873859027,4.21007772142484,9.53742011445446,6.52929138857125
Burundi,NA,-13.7461350621616,9.06315793323473,4.13540741523573,6.27303792100098,3.96722560975601,4.61299288235513,13.8215185985971,-0.2978836678262,-1.45954114176941,21.325670724065,2.74682871249527,-6.40396492250105,6.88905072359604,-0.72683956324592,0.697920233434,7.94266097770844,11.4694530503122,-0.94057599374843,1.66495494959125,0.99105573117664,12.1632755625463,-1.0535998173272,3.7153269892691,0.15554401045354,11.7831801791323,3.2501804614183,5.50309611578241,5.03102436337662,1.34950223278265,3.49982213886176,4.99683645651872,1.0099983648187,-6.24000000000022,-3.82999999999959,-7.92000000000017,-7.99999999999994,-1.59000000000059,4.75000000000021,-1.00999999999988,-0.85686405715917,2.0558071064378,4.44651942109704,-1.22372795816652,4.83365776147777,0.90000000000035,5.38465739821253,4.78583195088814,5.04811878219695,3.46842542705379,3.78590254228155,4.19162567788266,4.01936553242324,4.47082461917172
"Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.45156239446194,2.8250297689157,9.52074965776563,3.78327085812896,8.64208668106569,2.8714555193788,4.30906357384922,5.99685508688732,5.69794935450172,0.69217167717845,1.40414712715491,10.9376469214262,8.70831161206338,19.1826416000074,14.2116365035658,11.3465247086761,11.1184258507955,12.517285838052,11.2226484506542,14.2848689067514,2.23165448896663,5.25089124771819,4.17625926648606,10.1970726398313,6.91245793635697,7.98375039461108,15.1706880561838,6.6505205000162,-1.27040368411338,1.4669127093504,3.96878381178203,1.23626272243501,0.49940217549795
Cambodia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09946450719428,6.44290279619469,5.41233937841675,5.61979292443388,5.00903275055448,11.9097579260378,8.76678543895508,8.03863162906173,6.6878808480501,8.50589878893166,10.3405287268107,13.2500855569704,10.771087162641,10.2125718079778,6.69157747460636,0.08669695938266,5.96307857522108,7.06956994611897,7.31334550506575,7.45966952782872
Cameroon,NA,1.18368081195533,3.04155905566226,3.742550318873,3.5471596936753,2.02605371664022,4.6149556173599,-10.9120655868355,6.34632385098581,4.90147952651529,3.09206823231236,3.47970781943636,2.6738432903105,5.35568077751536,10.7342622633022,11.2450587745853,-5.49513839654016,13.7398715216459,22.0030049223106,6.0351187727175,-1.96529166836751,17.0826822488244,7.51620260646808,6.86683056573682,7.47457254262964,8.06316167202587,6.7716630802761,-2.14665021186026,-7.82363197441694,-1.81912051359927,-6.10569764616498,-3.80859937098046,-3.10000321131974,-3.19999735450665,-2.50000092831097,3.29999614584307,5.00000442414972,5.09999806882364,5.03925294392076,4.39381076398944,4.19999633176913,4.51427108665618,4.00904457121061,4.03099331549927,3.70185405432576,2.29665444068257,3.22214658497843,2.84005351820242,3.62719714285032,1.86846123536888,3.34342959770073,4.10210686579076,4.59999999999951,5.50000000000071
Canada,NA,3.16329168371274,7.11677926679144,5.18177608227346,6.69945668193704,6.63654513889809,6.58496540750694,2.91531036036213,5.29534186352818,5.26000082594571,7.6583030910343,4.11765762206626,5.44585557984871,6.96420291801891,3.69098764606879,1.82297313400164,5.1993024366755,3.45823059976946,3.95359126539951,3.80492288074663,2.16261689876269,3.50311953362092,-3.02026581466104,2.56606275718157,5.57186535039007,4.67924519240013,2.19816269202668,4.04227690090599,4.73765343867684,2.37548626710631,0.12897630840027,-2.12024359390438,0.85437622733822,2.60737070527351,4.55400798134322,2.7384939421824,1.67960445998334,4.25334813116845,4.13818697545241,4.99725613938801,5.12312241013453,1.68837419046835,2.8018680611041,1.92531746060472,3.13878825858338,3.16312962590042,2.62178168576746,2.00831101623274,1.17542627243175,-2.71147114257026,3.374254224225,2.52818420479512,1.70900565608108,2.02201667229392
"Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30520278574356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central African Republic",NA,4.95345274209991,-3.71364012897935,-0.7072438737398,2.080361135727,0.94756897175539,0.64499927935218,4.67651462091024,1.40419674702991,7.09140650691565,2.33296604432935,1.13012702290082,-0.00078287812457,1.88876890789508,6.33914056241755,0.40500386776867,5.43244263686691,3.80628106603919,1.20922347198793,-2.46507127121488,-4.47859982996428,-1.54450745921812,7.71572461660202,-8.12644775451494,9.4815550606323,3.92727881417341,3.57796682606524,-4.93903317311116,1.71027295696166,1.97731458927026,-2.14764243654983,-0.55242692220638,-6.42409438781195,0.33514580080795,4.89999908850116,7.20000231712439,-4.00000135093532,5.30000263854558,4.69999386093384,3.60000293573015,-2.48945009948959,4.46478264136225,3.61648801657633,-5.39746923460588,5.99499172207088,0.90808610155433,7.60033826370163,8.12280342733702,3.89208226491652,8.90713187756987,6.63541545531029,3.29996076660602,4.09997379188825,-35.9999665559918
